"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"5562",9.28,33.99,0.78,2.00,0.00,0.00,0.00,9.30,1.27,0.00,48.96,0.00,0.00,-7.66,35.47,142.12,10411.99,2.00,-2.00
"5563",8.78,31.76,0.00,2.14,0.00,0.00,0.00,9.30,5.77,0.00,50.09,0.00,0.00,-7.66,34.14,131.78,10416.51,2.00,-2.00
"5564",8.39,29.33,0.00,2.10,0.00,0.00,0.00,9.30,8.33,0.00,49.79,0.00,0.00,-7.66,28.06,121.45,10421.03,2.00,-2.00
"5565",8.07,27.67,0.00,1.99,0.00,0.00,0.00,9.30,6.63,0.00,46.00,0.00,0.00,-7.66,19.29,111.12,10425.56,2.00,-2.00
"5566",7.71,26.39,0.00,1.93,0.00,0.00,0.00,9.30,5.83,0.00,43.49,0.00,0.00,-7.66,12.31,100.78,10430.08,2.00,-2.00
"5567",7.42,25.35,0.00,2.05,0.00,0.00,0.00,9.30,2.99,0.00,39.45,0.00,0.00,-7.66,6.18,90.45,10434.60,2.00,-2.00
"5568",7.46,25.43,0.00,1.99,0.00,0.00,0.00,9.30,2.87,0.00,39.40,0.00,0.00,-7.66,3.02,80.12,10439.12,2.00,-2.00
"5569",7.66,25.64,0.00,2.05,0.00,0.00,0.00,2.45,0.00,0.00,30.13,0.00,0.00,-7.66,0.00,69.78,10443.64,0.00,0.00
"5570",7.84,26.39,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,27.10,-1.47,0.00,-7.66,0.00,67.07,10448.16,0.00,0.00
"5571",7.86,26.23,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,26.91,-1.42,0.00,-7.66,0.00,68.47,10452.68,0.00,0.00
"5572",7.93,26.43,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,27.94,-0.60,0.00,-7.66,0.00,69.82,10457.20,0.00,0.00
"5573",7.90,24.99,1.97,1.85,0.00,0.00,0.00,0.00,0.00,0.00,25.28,-3.78,0.00,-7.66,0.00,70.39,10461.72,0.00,0.00
"5574",4.74,23.32,16.16,1.81,0.00,0.00,0.00,0.00,0.00,0.00,29.07,-9.30,0.00,-7.66,0.00,73.98,10466.24,0.00,0.00
"5575",6.18,0.00,37.20,1.80,0.00,0.00,0.00,0.00,0.00,0.00,28.22,-9.30,0.00,-7.66,0.00,82.81,10470.77,0.00,0.00
"5576",8.72,34.23,1.59,1.89,0.00,0.00,0.00,0.00,0.00,0.00,29.47,-9.30,0.00,-7.66,0.00,91.65,10475.29,0.00,0.00
"5577",0.00,0.00,54.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.75,-9.30,-6.27,-7.66,0.00,100.48,10479.81,0.00,0.00
"5578",0.00,0.00,52.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.48,-9.30,0.00,-7.66,5.65,109.32,10484.33,0.00,0.00
"5579",0.00,41.66,16.83,2.09,0.00,0.00,0.00,0.00,0.00,0.00,43.62,-9.30,0.00,-7.66,5.65,118.15,10488.85,0.00,0.00
"5580",0.00,3.92,81.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.90,-9.30,-20.08,-7.66,5.65,126.99,10493.37,0.00,0.00
"5581",0.00,0.00,67.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.69,-9.30,0.00,-7.66,23.72,135.82,10497.89,0.00,0.00
"5582",10.27,0.00,59.38,2.22,0.00,0.00,0.00,0.00,0.00,0.00,51.41,-9.30,-3.51,-7.66,23.72,144.66,10502.41,0.00,0.00
"5583",10.15,45.77,26.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.15,-9.30,-20.08,-7.66,26.88,153.49,10506.93,0.00,0.00
"5584",9.80,42.85,23.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.33,-9.30,-20.08,-7.66,44.95,162.33,10511.45,0.00,0.00
"5585",9.21,37.92,10.01,2.24,0.00,0.00,0.00,0.00,0.00,0.00,39.32,-9.30,-3.10,-7.66,63.03,171.17,10515.97,0.00,0.00
"5586",8.38,33.65,0.70,2.19,0.00,0.00,0.00,0.00,0.08,0.00,37.32,0.00,0.00,-7.66,65.82,180.00,10520.50,2.00,-2.00
"5587",7.70,32.10,0.00,2.22,0.00,0.00,0.00,0.00,3.90,0.00,38.26,0.00,0.00,-7.66,65.74,180.00,10525.02,2.00,-2.00
"5588",7.14,29.73,0.00,2.30,0.00,0.00,0.00,0.00,7.13,0.00,38.63,0.00,0.00,-7.66,61.63,180.00,10529.54,2.00,-2.00
"5589",6.74,27.33,0.00,2.24,0.00,0.00,0.00,0.00,8.62,0.00,37.26,0.00,0.00,-7.66,54.12,180.00,10534.06,2.00,-2.00
"5590",6.34,25.36,0.00,2.22,0.00,0.00,0.00,7.14,1.58,0.00,34.98,0.00,0.00,-7.66,45.05,180.00,10538.58,2.00,-2.00
"5591",5.73,23.29,0.00,2.27,0.00,0.00,0.00,6.19,0.00,0.00,29.82,0.00,0.00,-7.66,43.39,172.07,10543.10,2.00,-2.00
"5592",5.03,21.41,0.00,2.08,0.00,0.00,0.00,9.09,0.00,0.00,29.95,0.00,0.00,-7.66,43.39,165.19,10547.62,2.00,-2.00
"5593",4.33,19.34,0.00,2.09,0.00,0.00,0.00,9.30,0.92,0.00,28.32,0.00,0.00,-7.66,43.39,155.09,10552.14,2.00,-2.00
"5594",3.68,16.82,0.00,2.08,0.00,0.00,0.00,1.90,8.16,0.00,24.98,0.00,0.00,-7.66,42.42,144.76,10556.66,2.00,-2.00
"5595",2.99,14.14,0.00,1.97,0.00,0.00,0.00,0.00,13.70,0.00,25.14,0.00,0.00,-7.66,33.83,142.65,10561.18,2.00,-2.00
"5596",2.37,11.80,0.00,1.96,0.00,0.00,0.00,9.30,7.49,0.00,25.25,0.00,0.00,-7.66,19.40,142.65,10565.70,2.00,-2.00
"5597",1.90,9.42,1.80,1.91,0.00,0.00,0.00,9.30,9.47,0.00,26.13,0.00,0.00,-7.66,11.52,132.32,10570.23,2.00,-2.00
"5598",1.45,6.86,15.49,1.93,0.00,0.00,0.00,9.30,1.48,0.00,28.84,0.00,0.00,-7.66,1.56,121.99,10574.75,2.00,-2.00
"5599",1.22,6.91,36.52,1.82,0.00,0.00,0.00,0.00,0.00,0.00,33.85,-4.96,0.00,-7.66,0.00,111.65,10579.27,1.71,-1.71
"5600",1.21,7.62,57.71,1.90,0.00,0.00,0.00,0.00,0.00,0.00,39.05,-9.30,-12.43,-7.66,0.00,116.37,10583.79,0.00,0.00
"5601",1.20,0.00,57.25,2.00,0.00,0.00,0.00,0.00,0.00,0.00,43.49,-9.30,0.00,-7.66,11.18,125.20,10588.31,0.00,0.00
"5602",0.00,8.62,78.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.77,-9.30,-20.08,-7.66,11.18,134.04,10592.83,0.00,0.00
"5603",1.36,9.34,73.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.64,-9.30,-10.25,-7.66,29.26,142.87,10597.35,0.00,0.00
"5604",1.45,0.00,86.70,1.96,0.00,0.00,0.00,0.00,0.00,0.00,58.71,-9.30,-14.45,-7.66,38.48,151.71,10601.87,0.00,0.00
"5605",1.44,10.27,80.31,1.93,0.00,0.00,0.00,0.00,0.00,0.00,58.92,-9.30,-18.06,-7.66,51.48,160.54,10606.39,0.00,0.00
"5606",1.41,10.19,68.52,1.99,0.00,0.00,0.00,0.00,0.00,0.00,58.03,-9.30,-7.11,-7.66,67.74,169.38,10610.91,0.00,0.00
"5607",1.44,9.75,51.63,1.91,0.00,0.00,0.00,0.00,0.00,0.00,55.18,-1.88,0.00,-7.66,74.14,178.21,10615.44,1.71,-1.71
"5608",1.48,9.06,31.12,1.87,5.35,0.00,0.00,9.30,0.00,0.00,50.52,0.00,0.00,-7.66,74.14,180.00,10619.96,8.45,-8.45
"5609",1.51,8.18,10.66,1.97,13.00,0.00,0.00,9.30,6.51,0.00,48.08,0.00,0.00,-3.04,74.14,169.67,10624.48,36.04,-36.04
"5610",1.71,8.62,0.60,1.97,13.00,0.00,0.00,9.30,14.21,0.00,49.41,0.00,0.00,0.00,67.29,159.33,10626.27,36.04,-36.04
"5611",1.87,9.26,0.00,2.05,13.00,0.00,0.00,9.30,14.17,0.00,49.65,0.00,0.00,0.00,52.33,149.00,10626.27,36.04,-36.04
"5612",1.97,8.99,0.00,1.98,13.00,0.00,0.00,9.30,11.44,0.00,46.68,0.00,0.00,0.00,37.42,138.67,10626.27,36.04,-36.04
"5613",2.08,8.60,0.00,1.98,13.00,0.00,0.00,9.30,14.09,0.00,41.39,0.00,0.00,-7.66,25.37,128.33,10626.27,36.04,-36.04
"5614",2.13,8.04,0.00,1.93,13.00,0.00,0.00,9.30,2.68,0.00,37.08,0.00,0.00,0.00,10.54,118.00,10630.79,36.04,-36.04
"5615",2.04,7.23,0.00,2.00,13.00,0.00,0.00,9.30,4.56,0.00,30.47,0.00,0.00,-7.66,7.72,107.67,10630.79,36.04,-36.04
"5616",1.87,6.37,0.00,1.91,13.00,0.00,0.00,9.30,0.00,0.00,29.55,0.00,0.00,-2.91,2.92,97.33,10635.31,36.04,-36.04
"5617",1.74,5.73,0.00,1.83,13.00,0.00,0.00,9.30,0.00,0.00,28.32,0.00,0.00,-3.28,2.92,87.00,10637.03,36.04,-36.04
"5618",1.68,5.42,0.00,1.93,13.00,0.00,0.00,9.30,0.00,0.00,26.42,0.00,0.00,-4.92,2.92,76.67,10638.96,36.04,-36.04
"5619",1.75,5.41,0.00,1.90,13.00,0.00,0.00,9.30,2.77,0.00,26.47,0.00,0.00,-7.66,2.92,66.33,10641.87,36.04,-36.04
"5620",1.94,5.79,0.00,1.86,13.00,0.00,0.00,9.30,0.00,0.00,26.81,0.00,0.00,-5.08,0.00,56.00,10646.39,36.04,-36.04
"5621",2.11,6.19,1.74,1.85,12.87,0.00,0.00,9.30,0.00,0.00,26.39,0.00,0.00,-7.66,0.00,45.67,10649.39,8.45,-8.45
"5622",2.06,4.90,17.09,1.87,1.56,0.00,0.00,9.30,0.00,0.00,29.12,0.00,0.00,-7.66,0.00,35.33,10653.91,8.45,-8.45
"5623",2.07,4.40,39.47,1.87,0.00,0.00,0.00,0.00,0.00,0.00,32.89,-7.26,0.00,-7.66,0.00,25.00,10658.43,1.71,-1.71
"5624",2.22,0.00,58.51,1.88,0.00,0.00,0.00,0.00,0.00,0.00,40.46,-9.30,-5.19,-7.66,0.00,31.90,10662.95,0.00,0.00
"5625",2.48,5.51,70.20,1.98,0.00,0.00,0.00,0.00,0.00,0.00,43.12,-9.30,-20.08,-7.66,4.67,40.73,10667.47,0.00,0.00
"5626",0.00,6.38,76.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.47,-9.30,-20.08,-7.66,22.75,49.57,10671.99,0.00,0.00
"5627",0.00,7.43,81.49,1.90,0.00,0.00,0.00,0.00,0.00,0.00,53.78,-9.30,-20.08,-7.66,40.82,58.40,10676.51,0.00,0.00
"5628",3.59,8.45,77.06,2.08,0.00,0.00,0.00,0.00,0.00,0.00,60.09,-9.30,-14.12,-7.66,58.90,67.24,10681.03,0.00,0.00
"5629",3.65,8.47,68.54,2.02,0.00,0.00,0.00,0.00,0.00,0.00,62.90,-9.30,-2.82,-7.66,71.61,76.07,10685.55,0.00,0.00
"5630",3.74,9.09,55.29,2.02,0.00,0.00,0.00,0.22,0.00,0.00,62.70,0.00,0.00,-7.66,74.14,84.91,10690.07,2.00,-2.00
"5631",3.95,9.19,41.28,2.07,0.00,0.00,0.00,6.10,0.00,0.00,54.92,0.00,0.00,-7.66,74.14,84.66,10694.59,2.00,-2.00
"5632",4.05,9.42,24.72,2.08,7.43,0.00,0.00,9.30,0.08,0.00,49.42,0.00,0.00,-7.66,74.14,77.88,10699.12,8.45,-8.45
"5633",4.19,9.82,8.32,2.14,12.15,0.00,0.00,9.30,12.40,0.00,50.66,0.00,0.00,-7.66,74.06,67.54,10703.64,8.45,-8.45
"5634",4.71,10.37,0.51,2.15,13.00,0.00,0.00,9.30,18.18,0.00,50.55,0.00,0.00,-7.66,61.01,57.21,10708.16,8.45,-8.45
"5635",5.64,11.87,0.00,2.41,13.00,0.00,0.00,9.30,14.50,0.00,49.05,0.00,0.00,-7.66,41.87,46.88,10712.68,8.45,-8.45
"5636",6.52,14.46,0.00,2.46,5.36,0.00,0.00,9.30,15.63,0.00,46.07,0.00,0.00,-7.66,26.61,36.54,10717.20,8.45,-8.45
"5637",7.24,17.64,0.00,2.46,5.42,0.00,0.00,9.30,6.14,0.00,40.54,0.00,0.00,-7.66,10.15,26.21,10721.72,8.45,-8.45
"5638",7.69,20.97,0.00,2.50,0.00,0.00,0.00,9.30,3.50,0.00,36.29,0.00,0.00,-7.66,3.69,15.88,10726.24,8.45,-8.45
"5639",7.84,23.47,0.00,2.57,0.00,0.00,0.00,3.37,0.00,0.00,29.59,0.00,0.00,-7.66,0.00,5.54,10730.76,2.00,-2.00
"5640",7.82,24.88,0.00,2.35,0.00,0.00,0.00,1.41,0.00,0.00,28.80,0.00,0.00,-7.66,0.00,1.79,10735.28,2.00,-2.00
"5641",7.67,25.46,0.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,27.51,-0.16,0.00,-7.66,0.00,0.22,10739.80,1.71,-1.71
"5642",7.47,25.50,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,24.58,-2.74,0.00,-7.66,0.00,0.38,10744.32,1.71,-1.71
"5643",7.72,26.59,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,24.65,-4.06,0.00,-7.66,0.00,2.98,10748.85,1.71,-1.71
"5644",8.12,27.72,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,24.94,-5.30,0.00,-7.66,0.00,6.84,10753.37,1.71,-1.71
"5645",8.34,27.49,1.44,2.05,0.00,0.00,0.00,0.00,0.00,0.00,25.87,-5.79,0.00,-7.66,0.00,11.88,10757.89,1.71,-1.71
"5646",8.23,27.41,10.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.36,-9.30,-0.48,-7.66,0.00,17.38,10762.41,0.00,0.00
"5647",8.44,12.97,25.40,2.16,0.00,0.00,0.00,0.00,0.00,0.00,32.00,-9.30,0.00,-7.66,0.43,26.21,10766.93,0.00,0.00
"5648",8.57,38.49,4.47,2.34,0.00,0.00,0.00,0.00,0.00,0.00,36.91,-9.30,0.00,-7.66,0.43,35.05,10771.45,0.00,0.00
"5649",8.55,40.60,27.38,2.28,0.00,0.00,0.00,0.00,0.00,0.00,41.77,-9.30,-20.08,-7.66,0.43,43.88,10775.97,0.00,0.00
"5650",8.44,41.71,13.59,2.32,0.00,0.00,0.00,0.00,0.00,0.00,49.10,-9.30,0.00,-7.66,18.51,52.72,10780.49,0.00,0.00
"5651",0.00,42.96,46.28,2.34,0.00,0.00,0.00,0.00,0.00,0.00,54.54,-9.30,-20.08,-7.66,18.51,61.55,10785.01,0.00,0.00
"5652",0.00,3.20,71.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.85,-9.30,0.00,-7.66,36.58,70.39,10789.53,0.00,0.00
"5653",8.57,44.71,21.30,2.32,0.00,0.00,0.00,0.00,0.00,0.00,59.93,-9.30,0.00,-7.66,36.58,79.22,10794.05,0.00,0.00
"5654",8.47,23.87,61.09,2.27,0.00,0.00,0.00,0.00,0.00,0.00,58.65,-9.30,-20.08,-7.66,36.58,88.06,10798.58,0.00,0.00
"5655",3.19,42.51,46.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.29,-9.30,-20.08,-7.66,54.66,96.89,10803.10,0.00,0.00
"5656",0.00,39.30,27.50,2.36,0.00,0.00,0.00,0.00,0.00,0.00,50.63,-9.30,-1.56,-7.66,72.74,105.73,10807.62,0.00,0.00
"5657",7.49,35.96,10.07,2.47,0.00,0.00,0.00,0.00,0.00,0.00,45.37,-2.95,0.00,-7.66,74.14,114.56,10812.14,1.71,-1.71
"5658",7.07,34.69,0.51,2.53,0.00,0.00,0.00,9.30,0.81,0.00,47.25,0.00,0.00,-7.66,74.14,117.37,10816.66,2.00,-2.00
"5659",6.63,34.32,0.00,2.61,0.00,0.00,0.00,1.64,10.34,0.00,47.87,0.00,0.00,-7.66,73.29,107.04,10821.18,2.00,-2.00
"5660",6.10,32.11,0.00,2.62,0.00,0.00,0.00,0.00,11.73,0.00,44.91,0.00,0.00,-7.66,62.40,105.21,10825.70,2.00,-2.00
"5661",5.60,30.21,0.00,2.50,0.00,0.00,0.00,1.74,7.09,0.00,39.47,0.00,0.00,-7.66,50.05,105.21,10830.22,2.00,-2.00
"5662",5.12,28.77,0.00,2.43,0.00,0.00,0.00,0.00,6.69,0.00,35.35,0.00,0.00,-7.66,42.59,103.28,10834.74,2.00,-2.00
"5663",4.69,27.15,0.00,2.49,0.00,0.00,0.00,2.24,0.00,0.00,28.90,0.00,0.00,-7.66,35.55,103.28,10839.26,2.00,-2.00
"5664",4.38,25.14,0.00,2.25,0.00,0.00,0.00,0.00,4.10,0.00,28.21,0.00,0.00,-7.66,35.55,100.80,10843.79,2.00,-2.00
"5665",4.15,23.35,0.00,2.08,0.00,0.00,0.00,0.00,5.38,0.00,27.29,0.00,0.00,-7.66,31.23,100.80,10848.31,2.00,-2.00
"5666",3.91,21.75,0.00,1.88,0.00,0.00,0.00,0.00,4.28,0.00,24.16,0.00,0.00,-7.66,25.57,100.80,10852.83,2.00,-2.00
"5667",3.53,20.31,0.00,1.88,0.00,0.00,0.00,5.68,0.00,0.00,23.74,0.00,0.00,-7.66,21.06,100.80,10857.35,2.00,-2.00
"5668",3.00,18.84,0.00,1.95,0.00,0.00,0.00,7.76,1.16,0.00,25.05,0.00,0.00,-7.66,21.06,94.49,10861.87,2.00,-2.00
"5669",2.50,16.24,1.40,1.89,0.00,0.00,0.00,9.30,1.44,0.00,25.10,0.00,0.00,-7.66,19.84,85.86,10866.39,2.00,-2.00
"5670",1.95,11.53,12.18,2.00,0.00,0.00,0.00,8.09,0.00,0.00,28.08,0.00,0.00,-7.66,18.33,75.53,10870.91,2.00,-2.00
"5671",1.95,10.66,26.19,2.07,0.00,0.00,0.00,0.00,0.00,0.00,31.83,-1.38,0.00,-7.66,18.33,66.54,10875.43,1.71,-1.71
"5672",2.25,10.69,40.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,40.33,-7.25,0.00,-7.66,18.33,67.85,10879.95,1.71,-1.71
"5673",2.41,10.85,53.73,2.28,0.00,0.00,0.00,0.00,0.00,0.00,44.00,-9.30,-8.30,-7.66,18.33,74.73,10884.47,0.00,0.00
"5674",2.44,10.92,64.21,2.19,0.00,0.00,0.00,0.00,0.00,0.00,48.86,-9.30,-13.94,-7.66,25.80,83.57,10888.99,0.00,0.00
"5675",2.42,10.59,68.37,2.28,0.00,0.00,0.00,0.00,0.00,0.00,51.46,-9.30,-15.24,-7.66,38.35,92.40,10893.52,0.00,0.00
"5676",2.43,10.30,69.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.27,-9.30,-11.02,-7.66,52.06,101.24,10898.04,0.00,0.00
"5677",2.50,10.63,66.94,2.25,0.00,0.00,0.00,0.00,0.00,0.00,54.92,-9.30,-10.44,-7.66,61.98,110.07,10902.56,0.00,0.00
"5678",2.76,11.21,58.24,2.18,0.00,0.00,0.00,0.00,0.00,0.00,54.35,-9.30,-3.07,-7.66,71.38,118.91,10907.08,0.00,0.00
"5679",3.16,12.37,44.12,2.16,0.00,0.00,0.00,0.00,0.00,0.00,52.91,-1.24,0.00,-7.66,74.14,127.74,10911.60,1.71,-1.71
"5680",3.50,13.50,26.24,2.22,0.00,0.00,0.00,9.30,1.22,0.00,48.32,0.00,0.00,-7.66,74.14,128.92,10916.12,8.45,-8.45
"5681",3.67,13.98,9.07,2.30,13.00,0.00,0.00,9.30,2.05,0.00,45.72,0.00,0.00,-7.66,72.86,118.59,10920.64,8.45,-8.45
"5682",4.00,14.59,0.49,2.58,3.75,0.00,0.00,9.30,20.08,0.00,47.13,0.00,0.00,-7.66,70.70,108.26,10925.16,8.45,-8.45
"5683",4.45,14.91,0.00,2.68,7.21,0.00,0.00,9.30,16.96,0.00,47.85,0.00,0.00,-7.66,49.56,97.92,10929.68,8.45,-8.45
"5684",4.80,15.17,0.00,2.65,5.37,0.00,0.00,9.30,15.45,0.00,45.08,0.00,0.00,-7.66,31.71,87.59,10934.20,8.45,-8.45
"5685",5.04,15.68,0.00,2.65,0.00,0.00,0.00,9.30,14.67,0.00,39.68,0.00,0.00,-7.66,15.44,77.26,10938.72,8.45,-8.45
"5686",5.01,16.71,0.00,2.43,9.75,0.00,0.00,9.30,0.00,0.00,35.55,0.00,0.00,-7.66,0.00,66.92,10943.25,8.45,-8.45
"5687",5.25,18.57,0.00,2.46,1.21,0.00,0.00,9.30,0.00,0.00,29.12,0.00,0.00,-7.66,0.00,56.59,10947.77,8.45,-8.45
"5688",5.73,20.63,0.00,2.22,0.00,0.00,0.00,7.52,0.00,0.00,28.44,0.00,0.00,-7.66,0.00,46.26,10952.29,2.00,-2.00
"5689",6.08,22.12,0.00,2.17,0.00,0.00,0.00,4.48,0.00,0.00,27.20,0.00,0.00,-7.66,0.00,37.90,10956.81,2.00,-2.00
"5690",6.57,23.20,0.00,1.95,0.00,0.00,0.00,2.80,0.00,0.00,26.86,0.00,0.00,-7.66,0.00,32.92,10961.33,2.00,-2.00
"5691",6.82,23.97,0.00,1.90,0.00,0.00,0.00,2.33,0.00,0.00,27.36,0.00,0.00,-7.66,0.00,29.80,10965.85,2.00,-2.00
"5692",6.87,23.87,0.00,1.86,0.00,0.00,0.00,2.63,0.00,0.00,27.56,0.00,0.00,-7.66,0.00,27.21,10970.37,2.00,-2.00
"5693",6.96,22.92,1.41,1.96,0.00,0.00,0.00,2.73,0.00,0.00,28.32,0.00,0.00,-7.66,0.00,24.30,10974.89,2.00,-2.00
"5694",6.81,19.41,13.87,1.98,0.00,0.00,0.00,0.00,0.00,0.00,32.45,-1.96,0.00,-7.66,0.00,21.27,10979.41,1.71,-1.71
"5695",7.12,21.88,25.28,1.97,0.00,0.00,0.00,0.00,0.00,0.00,35.01,-9.30,-4.27,-7.66,0.00,23.13,10983.93,0.00,0.00
"5696",7.35,25.10,21.60,2.17,0.00,0.00,0.00,0.00,0.00,0.00,39.26,-9.30,0.00,-7.66,3.84,31.96,10988.46,0.00,0.00
"5697",0.00,0.00,60.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.70,-9.30,0.00,-7.66,3.84,40.80,10992.98,0.00,0.00
"5698",0.00,0.00,64.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.73,-9.30,0.00,-7.66,3.84,49.63,10997.50,0.00,0.00
"5699",0.00,0.00,67.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.91,-9.30,0.00,-7.66,3.84,58.47,11002.02,0.00,0.00
"5700",0.00,0.00,68.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.84,-9.30,0.00,-7.66,3.84,67.30,11006.54,0.00,0.00
"5701",0.00,0.00,72.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.35,-9.30,-2.20,-7.66,3.84,76.14,11011.06,0.00,0.00
"5702",8.87,0.00,60.80,2.25,0.00,0.00,0.00,0.00,0.00,0.00,54.57,-9.30,-0.39,-7.66,5.83,84.97,11015.58,0.00,0.00
"5703",7.21,38.63,44.19,2.16,0.00,0.00,0.00,0.00,0.00,0.00,55.15,-9.30,-20.08,-7.66,6.18,93.81,11020.10,0.00,0.00
"5704",8.90,36.80,26.38,2.05,0.00,0.00,0.00,0.00,0.00,0.00,53.60,-9.30,-3.55,-7.66,24.25,102.64,11024.62,0.00,0.00
"5705",8.70,32.44,8.26,2.12,0.00,0.00,0.00,1.64,3.01,0.00,48.50,0.00,0.00,-7.66,27.45,111.48,11029.14,2.00,-2.00
"5706",8.50,30.99,0.35,2.36,0.00,0.00,0.00,9.30,1.79,0.00,45.63,0.00,0.00,-7.66,24.28,109.66,11033.66,2.00,-2.00
"5707",8.12,29.90,0.00,2.56,0.00,0.00,0.00,9.30,3.98,0.00,46.20,0.00,0.00,-7.66,22.39,99.32,11038.19,2.00,-2.00
"5708",7.71,28.24,0.00,2.64,0.00,0.00,0.00,9.30,3.39,0.00,43.61,0.00,0.00,-7.66,18.21,88.99,11042.71,2.00,-2.00
"5709",7.52,27.87,0.00,2.59,0.00,0.00,0.00,0.00,8.08,0.00,38.40,0.00,0.00,-7.66,14.64,78.66,11047.23,2.00,-2.00
"5710",7.12,27.65,0.00,2.57,0.00,0.00,0.00,0.67,4.05,0.00,34.40,0.00,0.00,-7.66,6.13,78.66,11051.75,2.00,-2.00
"5711",6.55,27.14,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,28.11,-0.49,0.00,-7.66,1.87,77.92,11056.27,1.71,-1.71
"5712",6.21,26.20,0.00,2.27,0.00,0.00,0.00,0.00,0.55,0.00,27.56,0.00,0.00,-7.66,1.87,78.38,11060.79,2.00,-2.00
"5713",5.68,25.85,0.00,2.19,0.00,0.00,0.00,9.30,1.23,0.00,36.59,0.00,0.00,-7.66,1.29,78.38,11065.31,2.00,-2.00
"5714",5.23,25.10,0.00,1.95,0.00,0.00,0.00,7.88,0.00,0.00,32.49,0.00,0.00,-7.66,0.00,68.05,11069.83,2.00,-2.00
"5715",5.06,23.84,0.00,1.95,0.00,0.00,0.00,8.81,0.00,0.00,31.99,0.00,0.00,-7.66,0.00,59.29,11074.35,2.00,-2.00
"5716",4.98,22.93,0.00,1.90,0.00,0.00,0.00,8.88,0.00,0.00,31.03,0.00,0.00,-7.66,0.00,49.50,11078.87,2.00,-2.00
"5717",4.70,21.45,1.24,1.88,0.00,0.00,0.00,9.05,0.00,0.00,30.67,0.00,0.00,-7.66,0.00,39.63,11083.39,2.00,-2.00
"5718",4.00,17.84,11.38,2.05,0.00,0.00,0.00,4.27,0.00,0.00,31.88,0.00,0.00,-7.66,0.00,29.57,11087.92,2.00,-2.00
"5719",3.77,19.51,27.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.55,-9.30,-0.41,-7.66,0.00,24.83,11092.44,0.00,0.00
"5720",0.00,20.59,32.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.95,-9.30,0.00,-7.66,0.37,33.67,11096.96,0.00,0.00
"5721",0.00,0.00,58.01,0.77,0.00,0.00,0.00,0.00,0.00,0.00,40.19,-9.30,-1.63,-7.66,0.37,42.50,11101.48,0.00,0.00
"5722",0.00,0.00,63.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.43,-9.30,0.00,-7.66,1.84,51.34,11106.00,0.00,0.00
"5723",0.00,9.91,77.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.07,-9.30,-20.08,-7.66,1.84,60.17,11110.52,0.00,0.00
"5724",0.00,13.84,77.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.94,-9.30,-20.08,-7.66,19.91,69.01,11115.04,0.00,0.00
"5725",0.00,27.74,64.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.48,-9.30,-20.08,-7.66,37.99,77.84,11119.56,0.00,0.00
"5726",0.00,27.38,64.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.95,-9.30,-20.08,-7.66,56.06,86.68,11124.08,0.00,0.00
"5727",5.36,14.61,48.44,1.96,0.00,0.00,0.00,0.00,0.00,0.00,53.42,-9.30,0.00,-7.66,74.14,95.51,11128.60,0.00,0.00
