"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"3961",10.63,23.81,0.00,4.86,0.00,0.00,0.00,0.00,11.24,0.00,42.01,0.00,0.00,-8.52,24.19,96.82,6366.47,32.50,-32.50
"3962",10.41,23.79,0.00,4.87,0.00,0.00,0.00,0.00,9.93,0.00,40.48,0.00,0.00,-8.52,12.36,96.82,6371.50,32.50,-32.50
"3963",10.39,24.22,0.00,4.82,0.00,0.00,0.00,0.00,0.00,0.00,38.28,0.00,0.00,-1.15,1.91,96.82,6376.53,32.50,-32.50
"3964",10.42,23.36,1.03,4.67,0.00,0.00,0.00,3.86,1.82,0.00,36.63,0.00,0.00,-8.52,1.91,96.82,6377.21,32.50,-32.50
"3965",10.45,20.29,5.85,4.63,0.00,0.00,0.00,3.97,0.00,0.00,36.67,0.00,0.00,-8.52,0.00,92.53,6382.24,32.50,-32.50
"3966",10.79,21.04,19.98,4.68,0.00,0.00,0.00,0.00,0.00,0.00,38.34,-9.30,0.00,-8.52,0.00,88.12,6387.27,0.00,0.00
"3967",10.89,21.62,37.42,4.87,0.00,0.00,0.00,0.00,0.00,0.00,43.15,-9.30,0.00,-8.52,0.00,96.95,6392.30,0.00,0.00
"3968",10.80,21.05,52.94,4.93,0.00,0.00,0.00,0.00,0.00,0.00,47.64,-9.30,0.00,-8.52,0.00,105.79,6397.33,0.00,0.00
"3969",10.41,19.76,64.43,4.86,0.00,0.00,0.00,0.00,0.00,0.00,50.20,-9.30,0.00,-8.52,0.00,114.62,6402.36,0.00,0.00
"3970",9.61,18.41,71.74,4.92,0.00,0.00,0.00,0.00,0.00,0.00,51.54,-9.30,-23.56,-8.52,0.00,123.46,6407.39,0.00,0.00
"3971",8.65,17.33,74.91,5.02,0.00,0.00,0.00,0.00,0.00,0.00,52.11,-9.30,0.00,-8.52,21.20,132.29,6412.42,0.00,0.00
"3972",7.68,16.67,73.94,4.98,0.00,0.00,0.00,0.00,0.00,0.00,52.69,-9.30,-25.67,-8.52,21.20,141.13,6417.45,0.00,0.00
"3973",7.00,16.73,68.96,4.87,0.00,0.00,0.00,0.00,0.00,0.00,52.49,-9.30,-25.67,-8.52,44.31,149.96,6422.48,0.00,0.00
"3974",6.76,17.62,59.88,4.84,0.00,0.00,0.00,0.00,0.00,0.00,51.74,-9.30,-19.54,-8.52,67.41,158.80,6427.51,0.00,0.00
"3975",6.75,18.91,46.38,4.76,0.00,0.00,0.00,0.00,0.00,0.00,50.83,-9.30,-8.14,-8.52,85.00,167.63,6432.54,0.00,0.00
"3976",6.88,20.46,29.69,4.67,0.00,0.00,0.00,0.00,0.00,0.00,49.46,-3.72,0.00,-8.52,92.32,176.47,6437.57,27.79,-27.79
"3977",7.11,22.31,13.89,4.75,0.00,0.00,0.00,0.00,0.00,0.00,48.01,0.00,0.00,-0.04,92.32,180.00,6442.60,32.50,-32.50
"3978",7.36,23.84,4.45,4.97,0.00,0.00,0.00,0.00,7.28,0.00,47.89,0.00,0.00,0.00,92.32,180.00,6442.62,32.50,-32.50
"3979",7.58,27.06,0.28,5.06,0.00,0.00,0.00,9.30,0.20,0.00,49.49,0.00,0.00,0.00,84.66,180.00,6442.62,32.50,-32.50
"3980",7.74,30.10,0.00,5.05,0.00,0.00,0.00,5.42,0.00,0.00,48.31,0.00,0.00,0.00,84.45,169.67,6442.62,32.50,-32.50
"3981",7.43,28.82,0.00,5.04,0.00,0.00,0.00,9.30,0.00,0.00,45.55,0.00,0.00,-5.04,84.45,163.65,6442.62,32.50,-32.50
"3982",6.95,26.78,0.00,5.06,0.00,0.00,0.00,9.30,0.00,0.00,45.14,0.00,0.00,-2.95,84.45,153.31,6445.59,32.50,-32.50
"3983",6.48,25.06,0.00,5.07,0.00,0.00,0.00,0.00,12.49,0.00,49.10,0.00,0.00,0.00,84.45,142.98,6447.33,32.50,-32.50
"3984",6.08,24.20,0.00,4.99,0.00,0.00,0.00,0.00,12.99,0.00,47.76,0.00,0.00,-0.50,71.30,142.98,6447.33,32.50,-32.50
"3985",5.76,23.44,0.00,4.84,0.00,0.00,0.00,0.00,16.65,0.00,42.16,0.00,0.00,-8.52,57.63,142.98,6447.63,32.50,-32.50
"3986",5.54,21.90,0.00,4.72,0.00,0.00,0.00,9.30,7.69,0.00,40.62,0.00,0.00,-8.52,40.11,142.98,6452.66,32.50,-32.50
"3987",5.39,20.12,0.00,4.70,0.00,0.00,0.00,9.30,7.47,0.00,38.46,0.00,0.00,-8.52,32.01,132.65,6457.69,32.50,-32.50
"3988",5.22,17.78,0.74,4.64,0.00,0.00,0.00,0.00,17.12,0.00,36.98,0.00,0.00,-8.52,24.15,122.31,6462.72,32.50,-32.50
"3989",5.02,15.05,6.09,4.62,0.00,0.00,0.00,9.30,5.82,0.00,37.39,0.00,0.00,-8.52,6.13,122.31,6467.74,32.50,-32.50
"3990",5.09,15.86,17.79,4.63,0.00,0.00,0.00,0.29,0.00,0.00,39.02,0.00,0.00,-4.64,0.00,111.98,6472.77,32.50,-32.50
"3991",5.09,16.65,32.99,4.79,0.00,0.00,0.00,0.00,0.00,0.00,43.98,-7.01,0.00,-8.52,0.00,111.66,6475.51,27.79,-27.79
"3992",5.06,18.20,48.44,4.88,0.00,0.00,0.00,0.00,0.00,0.00,48.59,-9.30,-10.16,-8.52,0.00,118.32,6480.54,0.00,0.00
"3993",4.99,19.25,60.74,4.94,0.00,0.00,0.00,0.00,0.00,0.00,51.03,-9.30,-21.08,-8.52,9.14,127.15,6485.57,0.00,0.00
"3994",4.70,18.54,68.46,4.87,0.00,0.00,0.00,0.00,0.00,0.00,52.33,-9.30,-25.67,-8.52,28.12,135.99,6490.60,0.00,0.00
"3995",4.25,16.94,70.42,4.97,0.00,0.00,0.00,0.00,0.00,0.00,52.92,-9.30,-25.67,-8.52,51.22,144.82,6495.63,0.00,0.00
"3996",3.70,15.20,69.41,4.88,0.00,0.00,0.00,0.00,0.00,0.00,54.01,-9.30,-8.83,-8.52,74.33,153.66,6500.66,0.00,0.00
"3997",3.18,13.83,61.16,4.86,0.00,0.00,0.00,0.00,0.00,0.00,54.04,-9.30,-11.16,-8.52,82.28,162.49,6505.69,0.00,0.00
"3998",2.84,12.85,50.05,4.74,0.00,0.00,0.00,0.00,0.00,0.00,52.82,-9.13,0.00,-8.52,92.32,171.33,6510.72,27.79,-27.79
"3999",2.76,12.83,37.62,4.65,0.00,0.00,0.00,0.00,0.00,0.00,51.62,0.00,0.00,-6.24,92.32,180.00,6515.75,32.50,-32.50
"4000",2.90,13.61,24.23,4.70,0.00,0.00,0.00,9.30,0.00,0.00,50.21,0.00,0.00,-4.53,92.32,180.00,6519.43,32.50,-32.50
"4001",3.17,14.63,11.90,4.72,12.86,0.00,0.00,1.47,0.00,0.00,48.75,0.00,0.00,0.00,92.32,169.67,6522.10,32.50,-32.50
"4002",3.70,16.77,3.68,4.80,12.86,0.00,0.00,6.84,0.00,0.00,48.65,0.00,0.00,0.00,92.32,168.03,6522.10,32.50,-32.50
"4003",4.66,21.60,0.20,4.97,0.76,0.00,0.00,0.00,18.12,0.00,50.30,0.00,0.00,0.00,92.32,160.43,6522.10,32.50,-32.50
"4004",5.53,25.12,0.00,4.99,12.86,0.00,0.00,0.40,0.00,0.00,48.91,0.00,0.00,0.00,73.25,160.43,6522.10,32.50,-32.50
"4005",5.76,24.93,0.00,4.95,12.86,0.00,0.00,0.00,0.00,0.00,45.96,0.00,0.00,-2.53,73.25,159.98,6522.10,32.50,-32.50
"4006",5.65,23.47,0.00,4.94,12.86,0.00,0.00,0.00,0.00,0.00,45.70,0.00,0.00,-1.22,73.25,159.98,6523.60,32.50,-32.50
"4007",5.36,21.80,0.00,4.96,12.86,0.00,0.00,4.43,0.00,0.00,49.41,0.00,0.00,0.00,73.25,159.98,6524.31,32.50,-32.50
"4008",4.98,20.27,0.00,4.87,12.86,0.00,0.00,9.30,0.00,0.00,48.33,0.00,0.00,-3.95,73.25,155.05,6524.31,32.50,-32.50
"4009",4.66,19.07,0.00,4.68,12.86,0.00,0.00,1.64,0.00,0.00,42.90,0.00,0.00,0.00,73.25,144.72,6526.64,32.50,-32.50
"4010",4.46,18.57,0.00,4.58,0.00,0.00,0.00,0.00,13.62,0.00,41.23,0.00,0.00,0.00,73.25,142.89,6526.64,32.50,-32.50
"4011",4.46,18.66,0.00,4.48,2.17,0.00,0.00,9.30,0.00,0.00,39.07,0.00,0.00,0.00,58.91,142.89,6526.64,32.50,-32.50
"4012",4.54,18.42,0.95,4.49,0.00,0.00,0.00,0.00,9.00,0.00,37.40,0.00,0.00,0.00,58.91,132.56,6526.64,32.50,-32.50
"4013",4.11,13.60,6.68,4.45,12.86,0.00,0.00,0.00,0.00,0.00,37.55,0.00,0.00,-4.14,49.43,132.56,6526.64,32.50,-32.50
"4014",3.19,9.81,19.50,4.66,0.00,0.00,0.00,9.30,0.00,0.00,39.39,0.00,0.00,-7.08,49.43,132.56,6529.08,32.50,-32.50
"4015",2.88,12.09,35.90,4.75,0.00,0.00,0.00,0.00,0.00,0.00,44.48,-2.62,0.00,-8.52,49.43,122.23,6533.26,27.79,-27.79
"4016",2.92,11.79,50.22,4.85,0.00,0.00,0.00,0.00,0.00,0.00,48.92,-9.30,-3.05,-8.52,49.43,124.71,6538.29,26.08,-26.08
"4017",2.55,10.28,59.29,4.75,0.00,0.00,0.00,0.00,0.00,0.00,51.23,-9.30,-7.81,-8.52,52.17,133.55,6543.32,26.08,-26.08
"4018",2.07,9.31,63.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,52.77,-9.30,-8.49,-8.52,59.20,142.38,6548.35,26.08,-26.08
"4019",1.64,8.96,63.40,4.57,0.00,0.00,0.00,0.00,0.00,0.00,53.13,-9.30,-7.61,-8.52,66.84,151.22,6553.38,26.08,-26.08
"4020",1.35,8.70,63.20,4.56,0.00,0.00,0.00,0.00,0.00,0.00,53.97,-9.30,-6.01,-8.52,73.70,160.05,6558.41,26.08,-26.08
"4021",1.31,8.24,58.36,4.49,0.00,0.00,0.00,0.00,0.00,0.00,53.79,-9.30,-0.79,-8.52,79.11,168.89,6563.44,26.08,-26.08
"4022",1.41,7.73,49.51,4.41,0.00,0.00,0.00,0.00,0.00,0.00,52.52,-2.02,0.00,-8.52,79.82,177.72,6568.47,27.79,-27.79
"4023",1.67,7.46,37.53,4.32,0.00,0.00,0.00,0.64,0.00,0.00,51.61,0.00,0.00,0.00,79.82,179.64,6573.50,32.50,-32.50
"4024",2.08,7.51,25.05,4.32,12.86,0.00,0.00,0.00,0.00,0.00,50.36,0.00,0.00,-1.46,79.82,178.93,6573.50,32.50,-32.50
"4025",2.63,8.06,12.48,4.42,0.00,0.00,0.00,2.41,19.25,0.00,49.25,0.00,0.00,0.00,79.82,178.93,6574.36,32.50,-32.50
"4026",3.27,9.74,4.08,4.51,12.86,0.00,0.00,9.30,5.28,0.00,49.02,0.00,0.00,0.00,59.55,176.26,6574.36,32.50,-32.50
"4027",3.97,13.76,0.21,4.75,12.86,0.00,0.00,9.30,14.17,0.00,50.49,0.00,0.00,-8.52,54.00,165.93,6574.36,32.50,-32.50
"4028",4.66,17.63,0.00,4.81,12.86,0.00,0.00,9.30,8.47,0.00,49.20,0.00,0.00,-8.52,39.08,155.59,6579.39,32.50,-32.50
"4029",4.64,18.76,0.00,4.69,12.86,0.00,0.00,5.11,0.00,0.00,46.06,0.00,0.00,0.00,30.16,145.26,6584.42,32.50,-32.50
"4030",4.13,18.09,0.00,4.76,12.86,0.00,0.00,5.76,0.00,0.00,45.60,0.00,0.00,0.00,30.16,139.58,6584.42,32.50,-32.50
"4031",3.46,17.07,0.00,4.73,12.86,0.00,0.00,9.30,10.67,0.00,49.56,0.00,0.00,-8.52,30.16,133.18,6584.42,32.50,-32.50
"4032",2.85,16.09,0.00,4.60,12.86,0.00,0.00,9.30,11.11,0.00,48.28,0.00,0.00,-8.52,18.93,122.85,6589.45,32.50,-32.50
"4033",2.49,15.40,0.00,4.57,12.86,0.00,0.00,9.30,6.87,0.00,42.96,0.00,0.00,-8.52,7.23,112.51,6594.48,32.50,-32.50
"4034",2.47,15.12,0.00,4.45,12.86,0.00,0.00,9.30,0.00,0.00,41.25,0.00,0.00,-2.96,0.00,102.18,6599.51,32.50,-32.50
"4035",2.58,14.80,0.00,4.43,12.86,0.00,0.00,4.58,0.00,0.00,39.24,0.00,0.00,0.00,0.00,91.85,6601.25,32.50,-32.50
"4036",2.61,13.66,0.99,4.40,12.86,0.00,0.00,3.17,0.00,0.00,37.69,0.00,0.00,0.00,0.00,86.76,6601.25,32.50,-32.50
"4037",2.22,9.09,6.13,4.41,12.86,0.00,0.00,3.01,0.00,0.00,37.71,0.00,0.00,0.00,0.00,83.24,6601.25,32.50,-32.50
"4038",1.59,5.37,18.71,4.39,0.07,0.00,0.00,9.30,0.00,0.00,39.43,0.00,0.00,0.00,0.00,79.89,6601.25,32.50,-32.50
"4039",1.39,4.69,35.59,4.51,0.00,0.00,0.00,0.00,0.00,0.00,44.66,0.00,0.00,-1.53,0.00,69.56,6601.25,32.50,-32.50
"4040",1.84,5.87,51.31,4.66,0.00,0.00,0.00,0.00,0.00,0.00,49.08,-6.08,0.00,-8.52,0.00,69.56,6602.15,27.79,-27.79
"4041",2.07,7.16,62.46,4.66,0.00,0.00,0.00,0.00,0.00,0.00,51.39,-9.30,-7.15,-8.52,0.00,75.33,6607.18,26.08,-26.08
"4042",2.01,8.61,68.45,4.66,0.00,0.00,0.00,0.00,0.00,0.00,52.60,-9.30,-13.31,-8.52,6.43,84.17,6612.21,26.08,-26.08
"4043",2.24,10.09,69.90,4.77,0.00,0.00,0.00,0.00,0.00,0.00,53.09,-9.30,-16.09,-8.52,18.41,93.00,6617.24,26.08,-26.08
"4044",2.73,11.71,67.92,4.72,0.00,0.00,0.00,0.00,0.00,0.00,53.79,-9.30,-15.47,-8.52,32.88,101.84,6622.27,26.08,-26.08
"4045",3.11,13.19,61.60,4.76,0.00,0.00,0.00,0.00,0.00,0.00,53.61,-9.30,-11.22,-8.52,46.81,110.67,6627.30,26.08,-26.08
"4046",3.32,14.09,52.21,4.67,0.00,0.00,0.00,0.00,0.00,0.00,51.90,-9.30,-4.57,-8.52,56.90,119.51,6632.33,26.08,-26.08
"4047",3.42,14.49,40.39,4.48,0.00,0.00,0.00,0.00,0.00,0.00,50.72,-3.54,0.00,-8.52,61.02,128.34,6637.36,27.79,-27.79
"4048",3.55,14.53,27.17,4.55,0.00,0.00,0.00,8.04,0.00,0.00,49.31,0.00,0.00,-8.52,61.02,131.71,6642.39,32.50,-32.50
"4049",3.74,14.26,14.04,4.50,0.00,0.00,0.00,9.30,2.13,0.00,47.97,0.00,0.00,0.00,61.02,122.78,6647.42,32.50,-32.50
"4050",3.72,13.55,4.63,4.58,0.00,0.00,0.00,9.30,17.64,0.00,47.76,0.00,0.00,-5.67,58.78,112.44,6647.42,32.50,-32.50
"4051",3.43,13.85,0.29,4.65,12.86,0.00,0.00,9.30,4.16,0.00,48.54,0.00,0.00,0.00,40.20,102.11,6650.76,32.50,-32.50
"4052",3.28,14.91,0.00,4.68,0.00,0.00,0.00,9.30,18.64,0.00,47.16,0.00,0.00,-3.65,35.82,91.78,6650.76,32.50,-32.50
"4053",3.57,17.03,0.00,4.63,12.86,0.00,0.00,0.00,15.39,0.00,44.95,0.00,0.00,-8.52,16.20,81.44,6652.91,32.50,-32.50
"4054",4.24,19.66,0.00,4.61,12.86,0.00,0.00,9.30,0.00,0.00,44.86,0.00,0.00,-5.80,0.00,81.44,6657.94,32.50,-32.50
"4055",4.86,21.27,0.00,4.69,12.86,0.00,0.00,9.30,0.00,0.00,49.05,0.00,0.00,-3.92,0.00,71.11,6661.36,32.50,-32.50
"4056",5.19,21.61,0.00,4.68,12.86,0.00,0.00,9.30,0.00,0.00,47.88,0.00,0.00,-5.75,0.00,60.78,6663.68,32.50,-32.50
"4057",5.25,21.24,0.00,4.55,1.99,0.00,0.00,9.30,0.00,0.00,42.32,0.00,0.00,0.00,0.00,50.44,6667.07,32.50,-32.50
"4058",5.26,20.88,0.00,4.48,12.86,0.00,0.00,0.00,0.00,0.00,40.51,0.00,0.00,-2.96,0.00,40.11,6667.07,32.50,-32.50
"4059",5.36,20.78,0.00,4.23,12.86,0.00,0.00,0.00,0.00,0.00,37.72,0.00,0.00,-5.51,0.00,40.11,6668.82,32.50,-32.50
"4060",5.46,19.22,1.03,4.23,12.86,0.00,0.00,0.00,0.00,0.00,35.80,0.00,0.00,-6.99,0.00,40.11,6672.07,32.50,-32.50
"4061",5.19,14.18,6.50,4.28,0.00,0.00,0.00,9.30,0.00,0.00,35.01,0.00,0.00,-4.44,0.00,40.11,6676.19,32.50,-32.50
"4062",5.60,15.20,18.04,4.26,0.00,0.00,0.00,0.00,0.00,0.00,34.73,0.00,0.00,-8.37,0.00,29.78,6678.81,32.50,-32.50
"4063",6.44,19.38,32.02,4.36,0.00,0.00,0.00,0.00,0.00,0.00,35.90,-9.30,0.00,-8.52,0.00,29.78,6683.75,0.00,0.00
"4064",7.20,23.27,44.63,4.46,0.00,0.00,0.00,0.00,0.00,0.00,38.35,-9.30,0.00,-8.52,0.00,38.61,6688.78,0.00,0.00
"4065",7.64,25.19,53.59,4.56,0.00,0.00,0.00,0.00,0.00,0.00,41.69,-9.30,0.00,-8.52,0.00,47.45,6693.81,0.00,0.00
"4066",8.01,26.01,61.82,4.60,0.00,0.00,0.00,0.00,0.00,0.00,44.06,-9.30,0.00,-8.52,0.00,56.28,6698.84,0.00,0.00
"4067",8.45,26.82,66.00,4.68,0.00,0.00,0.00,0.00,0.00,0.00,45.04,-9.30,-8.30,-8.52,0.00,65.12,6703.87,0.00,0.00
"4068",8.78,27.59,63.99,4.62,0.00,0.00,0.00,0.00,0.00,0.00,46.25,-9.30,-25.67,-8.52,7.47,73.95,6708.90,0.00,0.00
"4069",8.95,27.80,59.94,4.63,0.00,0.00,0.00,0.00,0.00,0.00,47.66,-9.30,-25.67,-8.52,30.58,82.79,6713.93,0.00,0.00
"4070",8.84,27.21,52.13,4.52,0.00,0.00,0.00,0.00,0.00,0.00,45.00,-9.30,-25.67,-8.52,53.69,91.62,6718.96,0.00,0.00
"4071",8.50,25.77,40.11,4.36,0.00,0.00,0.00,0.00,0.00,0.00,43.66,-9.30,-17.25,-8.52,76.79,100.46,6723.99,0.00,0.00
"4072",7.91,23.21,26.31,4.25,0.00,0.00,0.00,0.00,0.00,0.00,42.03,-9.30,0.00,-8.52,92.32,109.29,6729.02,0.00,0.00
"4073",7.17,20.02,13.56,4.34,0.00,0.00,0.00,0.00,0.00,0.00,40.88,0.00,0.00,-4.21,92.32,118.13,6734.05,32.50,-32.50
"4074",6.36,16.98,4.36,4.38,0.12,0.00,0.00,9.30,0.00,0.00,41.49,0.00,0.00,0.00,92.32,118.13,6736.53,32.50,-32.50
"4075",5.69,15.58,0.24,4.46,0.00,0.00,0.00,9.30,7.70,0.00,42.96,0.00,0.00,0.00,92.32,107.79,6736.53,32.50,-32.50
"4076",5.39,14.79,0.00,4.56,0.00,0.00,0.00,0.00,21.26,0.00,42.42,0.00,0.00,-3.58,84.22,97.46,6736.53,32.50,-32.50
"4077",5.58,13.84,0.00,4.66,0.00,0.00,0.00,9.30,15.97,0.00,40.84,0.00,0.00,-8.52,61.84,97.46,6738.64,32.50,-32.50
"4078",5.97,13.01,0.00,4.67,0.00,0.00,0.00,9.30,16.60,0.00,41.03,0.00,0.00,-8.52,45.03,87.13,6743.67,32.50,-32.50
"4079",6.53,12.79,0.00,4.78,0.00,0.00,0.00,9.30,12.48,0.00,45.87,0.00,0.00,0.00,27.55,76.79,6748.70,32.50,-32.50
"4080",6.87,12.71,0.00,4.81,12.86,0.00,0.00,9.30,7.36,0.00,45.38,0.00,0.00,-8.52,14.42,66.46,6748.70,32.50,-32.50
"4081",6.82,12.68,0.00,4.59,12.86,0.00,0.00,9.30,0.00,0.00,40.49,0.00,0.00,-5.76,6.67,56.13,6753.73,32.50,-32.50
"4082",6.73,12.65,0.00,4.58,12.86,0.00,0.00,9.30,0.00,0.00,38.71,0.00,0.00,-7.40,6.67,45.79,6757.13,32.50,-32.50
"4083",6.47,12.69,0.00,4.45,12.86,0.00,0.00,8.09,0.00,0.00,36.04,0.00,0.00,-8.52,6.67,35.46,6761.49,32.50,-32.50
"4084",5.97,11.89,0.90,4.29,8.10,0.00,0.00,9.30,0.00,0.00,33.88,0.00,0.00,-6.59,6.67,26.47,6766.52,32.50,-32.50
"4085",5.41,10.07,6.13,4.22,0.00,0.00,0.00,9.30,6.33,0.00,32.94,0.00,0.00,-8.52,6.67,16.13,6770.41,32.50,-32.50
"4086",5.35,10.25,15.53,4.17,0.00,0.00,0.00,5.22,0.00,0.00,32.00,0.00,0.00,-8.52,0.00,5.80,6775.44,32.50,-32.50
"4087",4.99,10.94,28.09,4.24,0.00,0.00,0.00,0.00,0.00,0.00,32.32,-7.40,0.00,-8.52,0.00,0.00,6780.47,0.00,0.00
"4088",4.53,12.06,39.06,4.31,0.00,0.00,0.00,0.00,0.00,0.00,33.87,-9.30,0.00,-8.52,0.00,7.03,6785.50,0.00,0.00
"4089",4.28,13.23,44.94,4.34,0.00,0.00,0.00,0.00,0.00,0.00,36.75,-9.30,0.00,-8.52,0.00,15.87,6790.53,0.00,0.00
"4090",4.25,13.96,48.34,4.32,0.00,0.00,0.00,0.00,0.00,0.00,39.51,-9.30,0.00,-8.52,0.00,24.70,6795.56,0.00,0.00
"4091",4.30,14.25,54.59,4.38,0.00,0.00,0.00,0.00,0.00,0.00,41.30,-9.30,-2.21,-8.52,0.00,33.54,6800.59,0.00,0.00
"4092",4.55,15.23,54.89,4.60,0.00,0.00,0.00,0.00,0.00,0.00,42.88,-9.30,0.00,-8.52,1.99,42.37,6805.62,0.00,0.00
"4093",5.15,16.75,47.46,4.56,0.00,0.00,0.00,0.00,0.00,0.00,44.31,-9.30,0.00,-8.52,1.99,51.21,6810.65,0.00,0.00
"4094",6.17,18.97,41.45,4.39,0.00,0.00,0.00,0.00,0.00,0.00,41.11,-9.30,0.00,-8.52,1.99,60.04,6815.68,0.00,0.00
"4095",7.36,21.28,34.98,4.31,0.00,0.00,0.00,0.00,0.00,0.00,39.61,-9.30,0.00,-8.52,1.99,68.88,6820.71,0.00,0.00
"4096",8.50,23.47,24.74,4.29,0.00,0.00,0.00,0.00,0.00,0.00,38.25,-9.30,0.00,-8.52,1.99,77.71,6825.73,0.00,0.00
"4097",9.02,23.62,13.01,4.22,0.00,0.00,0.00,0.00,0.00,0.00,37.52,-3.83,0.00,-8.52,1.99,86.55,6830.76,0.00,0.00
"4098",9.05,22.43,4.16,4.39,0.00,0.00,0.00,6.85,0.00,0.00,38.35,0.00,0.00,-8.52,1.99,90.19,6835.79,0.00,0.00
"4099",9.13,23.72,0.33,4.59,0.00,0.00,0.00,9.30,1.89,0.00,40.44,0.00,0.00,-8.52,1.99,82.58,6840.82,2.00,-2.00
"4100",9.43,26.28,0.00,4.71,0.00,0.00,0.00,9.27,0.00,0.00,41.17,0.00,0.00,-8.52,0.00,72.25,6845.85,0.00,0.00
"4101",10.30,27.99,0.00,4.72,0.00,0.00,0.00,9.30,0.00,0.00,40.53,-3.25,0.00,-8.52,0.00,61.94,6850.88,0.00,0.00
"4102",11.52,28.99,0.00,4.74,0.00,0.00,0.00,4.59,0.00,0.00,41.31,0.00,0.00,-8.52,0.00,54.70,6855.91,0.00,0.00
"4103",12.20,29.95,0.00,4.85,0.00,0.00,0.00,7.32,0.00,0.00,45.79,0.00,0.00,-8.52,0.00,49.60,6860.94,0.00,0.00
"4104",12.72,30.52,0.00,4.79,0.00,0.00,0.00,5.33,0.00,0.00,44.83,0.00,0.00,-8.52,0.00,41.47,6865.97,0.00,0.00
"4105",13.19,31.42,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,39.99,-0.80,0.00,-8.52,0.00,35.56,6871.00,0.00,0.00
"4106",13.46,33.27,0.00,4.69,0.00,0.00,0.00,0.00,0.00,0.00,38.35,-4.55,0.00,-8.52,0.00,36.31,6876.03,0.00,0.00
"4107",13.54,34.70,0.00,4.61,0.00,0.00,0.00,0.00,0.00,0.00,36.27,-8.05,0.00,-8.52,0.00,40.63,6881.06,0.00,0.00
"4108",13.74,34.71,0.86,4.43,0.00,0.00,0.00,0.00,0.00,0.00,34.73,-9.30,0.00,-8.52,0.00,48.28,6886.09,0.00,0.00
"4109",13.47,31.57,6.45,4.35,0.00,0.00,0.00,0.00,0.00,0.00,35.23,-9.30,0.00,-8.52,0.00,57.12,6891.12,0.00,0.00
"4110",13.35,36.62,17.41,4.39,0.00,0.00,0.00,0.00,0.00,0.00,37.46,-9.30,0.00,-8.52,0.00,65.95,6896.15,0.00,0.00
"4111",13.02,40.48,32.00,4.61,0.00,0.00,0.00,6.48,0.00,0.00,42.79,-9.30,0.00,-8.52,0.00,74.79,6901.18,0.00,0.00
"4112",12.62,42.07,45.13,4.58,0.00,0.00,0.00,0.00,0.00,0.00,47.48,-9.30,0.00,-8.52,0.00,76.42,6906.21,0.00,0.00
"4113",12.25,43.01,56.09,4.47,0.00,0.00,0.00,0.00,0.00,0.00,49.97,-9.30,0.00,-8.52,0.00,85.26,6911.24,0.00,0.00
"4114",11.90,44.03,60.00,4.54,0.00,0.00,0.00,9.30,0.00,0.00,51.43,-9.30,0.00,-8.52,0.00,94.09,6916.27,0.00,0.00
"4115",11.92,45.65,59.90,4.57,0.00,0.00,0.00,9.30,0.00,0.00,52.43,-9.30,0.00,-8.52,0.00,92.59,6921.30,0.00,0.00
"4116",12.34,47.21,56.11,4.59,0.00,0.00,0.00,0.00,0.00,0.00,53.44,-9.30,0.00,-8.52,0.00,91.10,6926.32,0.00,0.00
"4117",12.52,47.76,49.99,4.62,0.00,0.00,0.00,0.00,0.00,0.00,53.71,-9.30,0.00,-8.52,0.00,99.93,6931.35,0.00,0.00
"4118",12.51,47.44,44.18,4.48,0.00,0.00,0.00,0.00,0.00,0.00,52.73,-9.30,0.00,-8.52,0.00,108.77,6936.38,0.00,0.00
"4119",12.42,46.53,36.01,4.35,0.00,0.00,0.00,0.00,0.00,0.00,51.81,-9.30,0.00,-8.52,0.00,117.60,6941.41,0.00,0.00
"4120",12.24,44.98,25.68,4.39,0.00,0.00,0.00,0.00,0.00,0.00,50.60,-9.30,0.00,-8.52,0.00,126.44,6946.44,0.00,0.00
"4121",12.15,41.33,13.49,4.44,0.00,0.00,0.00,0.00,0.00,0.00,49.41,-9.30,0.00,-8.52,0.00,135.27,6951.47,0.00,0.00
"4122",11.99,35.82,4.44,4.45,0.00,0.00,0.00,0.94,0.00,0.00,49.11,0.00,0.00,-8.52,0.00,144.11,6956.50,0.00,0.00
"4123",11.89,34.47,0.31,4.67,0.00,0.00,0.00,8.19,0.00,0.00,51.00,0.00,0.00,-8.52,0.00,143.06,6961.53,0.00,0.00
"4124",11.86,34.55,0.00,4.69,0.00,0.00,0.00,7.19,0.00,0.00,49.77,0.00,0.00,-8.52,0.00,133.97,6966.56,0.00,0.00
"4125",11.95,34.63,0.00,4.68,0.00,0.00,0.00,3.86,0.00,0.00,46.60,0.00,0.00,-8.52,0.00,125.98,6971.59,0.00,0.00
"4126",12.13,35.31,0.00,4.73,0.00,0.00,0.00,2.27,0.00,0.00,45.91,0.00,0.00,-8.52,0.00,121.69,6976.62,0.00,0.00
"4127",12.02,34.78,0.00,4.73,0.00,0.00,0.00,6.51,0.00,0.00,49.52,0.00,0.00,-8.52,0.00,119.16,6981.65,0.00,0.00
